Date,OPM,Ticker
2010-03-31,5.71,TATACOMM
2010-06-30,9.01,TATACOMM
2010-09-30,10.11,TATACOMM
2010-12-31,10.32,TATACOMM
2011-03-31,11.56,TATACOMM
2011-06-30,10.02,TATACOMM
2011-09-30,14.17,TATACOMM
2011-12-31,13.92,TATACOMM
2012-03-31,12.25,TATACOMM
2012-06-30,12.97,TATACOMM
2012-09-30,10.29,TATACOMM
2012-12-31,13.56,TATACOMM
2013-03-31,11.06,TATACOMM
2013-06-30,14.49,TATACOMM
2013-09-30,16.89,TATACOMM
2013-12-31,16.34,TATACOMM
2014-03-31,15.02,TATACOMM
2014-06-30,13.94,TATACOMM
2014-09-30,14.96,TATACOMM
2014-12-31,16.3,TATACOMM
2015-03-31,14.99,TATACOMM
2015-06-30,14.51,TATACOMM
2015-09-30,14.08,TATACOMM
2015-12-31,12.31,TATACOMM
2016-03-31,7.54,TATACOMM
2016-06-30,13.0,TATACOMM
2016-09-30,13.7,TATACOMM
2016-12-31,13.05,TATACOMM
2017-03-31,11.7,TATACOMM
2017-06-30,12.96,TATACOMM
2017-09-30,13.99,TATACOMM
2017-12-31,15.51,TATACOMM
2018-03-31,14.53,TATACOMM
2018-06-30,14.88,TATACOMM
2018-09-30,15.49,TATACOMM
2018-12-31,19.73,TATACOMM
2019-03-31,16.15,TATACOMM
2019-06-30,19.81,TATACOMM
2019-09-30,19.51,TATACOMM
2019-12-31,17.99,TATACOMM
2020-03-31,19.76,TATACOMM
2020-06-30,23.66,TATACOMM
2020-09-30,26.3,TATACOMM
2020-12-31,24.77,TATACOMM
2021-03-31,24.92,TATACOMM
2021-06-30,24.03,TATACOMM
2021-09-30,26.66,TATACOMM
2021-12-31,25.87,TATACOMM
2022-03-31,24.52,TATACOMM
2022-06-30,24.99,TATACOMM
2022-09-30,25.5,TATACOMM
2022-12-31,23.79,TATACOMM
2023-03-31,22.64,TATACOMM
2023-06-30,21.46,TATACOMM
2023-09-30,20.84,TATACOMM
2023-12-31,20.64,TATACOMM
2024-03-31,18.56,TATACOMM
2024-06-30,19.96,TATACOMM
2024-09-30,19.72,TATACOMM
2024-12-31,20.37,TATACOMM
2005-03-31,14.04,TATACONSUM
2005-06-30,19.58,TATACONSUM
2005-09-30,20.74,TATACONSUM
2005-12-31,17.45,TATACONSUM
2006-03-31,17.51,TATACONSUM
2006-06-30,19.62,TATACONSUM
2006-09-30,16.46,TATACONSUM
2006-12-31,17.94,TATACONSUM
2007-03-31,14.31,TATACONSUM
2007-06-30,15.55,TATACONSUM
2007-09-30,15.11,TATACONSUM
2007-12-31,17.22,TATACONSUM
2008-03-31,13.38,TATACONSUM
2008-06-30,13.06,TATACONSUM
2008-09-30,12.61,TATACONSUM
2008-12-31,13.8,TATACONSUM
2009-03-31,8.63,TATACONSUM
2009-06-30,13.15,TATACONSUM
2009-09-30,12.75,TATACONSUM
2009-12-31,12.64,TATACONSUM
2010-03-31,19.82,TATACONSUM
2010-06-30,9.93,TATACONSUM
2010-09-30,8.89,TATACONSUM
2010-12-31,11.46,TATACONSUM
2011-03-31,10.06,TATACONSUM
2011-06-30,8.07,TATACONSUM
2011-09-30,8.3,TATACONSUM
2011-12-31,10.12,TATACONSUM
2012-03-31,10.77,TATACONSUM
2012-06-30,10.48,TATACONSUM
2012-09-30,11.38,TATACONSUM
2012-12-31,10.63,TATACONSUM
